DateSK,FullDate,Year,Quarter,Month,MonthName,Day,DayName,IsWeekend
2690,2017-04-06,2017,2,4,April,6,Thursday,No
2691,2017-04-08,2017,2,4,April,8,Saturday,Yes
2692,2017-04-11,2017,2,4,April,11,Tuesday,No
2693,2017-04-12,2017,2,4,April,12,Wednesday,No
2694,2017-04-15,2017,2,4,April,15,Saturday,Yes
2695,2017-04-16,2017,2,4,April,16,Sunday,Yes
2696,2017-04-22,2017,2,4,April,22,Saturday,Yes
2697,2017-04-24,2017,2,4,April,24,Monday,No
2698,2017-04-26,2017,2,4,April,26,Wednesday,No
2699,2017-04-27,2017,2,4,April,27,Thursday,No
2700,2017-05-02,2017,2,5,May,2,Tuesday,No
2701,2017-05-03,2017,2,5,May,3,Wednesday,No
2702,2017-05-04,2017,2,5,May,4,Thursday,No
2703,2017-05-08,2017,2,5,May,8,Monday,No
2704,2017-05-09,2017,2,5,May,9,Tuesday,No
2705,2017-05-12,2017,2,5,May,12,Friday,No
2706,2017-05-17,2017,2,5,May,17,Wednesday,No
2707,2017-05-20,2017,2,5,May,20,Saturday,Yes
2708,2017-05-21,2017,2,5,May,21,Sunday,Yes
2709,2017-05-23,2017,2,5,May,23,Tuesday,No
2710,2017-05-24,2017,2,5,May,24,Wednesday,No
2711,2017-05-28,2017,2,5,May,28,Sunday,Yes
2712,2017-05-29,2017,2,5,May,29,Monday,No
2713,2017-05-30,2017,2,5,May,30,Tuesday,No
2714,2017-06-02,2017,2,6,June,2,Friday,No
2715,2017-06-06,2017,2,6,June,6,Tuesday,No
2716,2017-06-07,2017,2,6,June,7,Wednesday,No
2717,2017-06-11,2017,2,6,June,11,Sunday,Yes
2718,2017-06-14,2017,2,6,June,14,Wednesday,No
2719,2017-06-15,2017,2,6,June,15,Thursday,No
2720,2017-06-20,2017,2,6,June,20,Tuesday,No
2721,2017-06-25,2017,2,6,June,25,Sunday,Yes
2722,2017-06-26,2017,2,6,June,26,Monday,No
2723,2017-06-29,2017,2,6,June,29,Thursday,No
2724,2017-07-04,2017,3,7,July,4,Tuesday,No
2725,2017-07-12,2017,3,7,July,12,Wednesday,No
2726,2017-07-14,2017,3,7,July,14,Friday,No
2727,2017-07-16,2017,3,7,July,16,Sunday,Yes
2728,2017-07-17,2017,3,7,July,17,Monday,No
2729,2017-07-18,2017,3,7,July,18,Tuesday,No
2730,2017-07-19,2017,3,7,July,19,Wednesday,No
2731,2017-07-23,2017,3,7,July,23,Sunday,Yes
2732,2017-07-26,2017,3,7,July,26,Wednesday,No
2733,2017-07-27,2017,3,7,July,27,Thursday,No
2734,2017-07-29,2017,3,7,July,29,Saturday,Yes
2735,2017-07-30,2017,3,7,July,30,Sunday,Yes
2736,2017-08-02,2017,3,8,August,2,Wednesday,No
2737,2017-08-03,2017,3,8,August,3,Thursday,No
2738,2017-08-05,2017,3,8,August,5,Saturday,Yes
2739,2017-08-08,2017,3,8,August,8,Tuesday,No
2740,2017-08-09,2017,3,8,August,9,Wednesday,No
2741,2017-08-13,2017,3,8,August,13,Sunday,Yes
2742,2017-08-14,2017,3,8,August,14,Monday,No
2743,2017-08-16,2017,3,8,August,16,Wednesday,No
2744,2017-08-18,2017,3,8,August,18,Friday,No
2745,2017-08-23,2017,3,8,August,23,Wednesday,No
2746,2017-08-26,2017,3,8,August,26,Saturday,Yes
2747,2017-08-28,2017,3,8,August,28,Monday,No
2748,2017-08-29,2017,3,8,August,29,Tuesday,No
2749,2017-08-30,2017,3,8,August,30,Wednesday,No
2750,2017-09-01,2017,3,9,September,1,Friday,No
2751,2017-09-05,2017,3,9,September,5,Tuesday,No
2752,2017-09-06,2017,3,9,September,6,Wednesday,No
2753,2017-09-09,2017,3,9,September,9,Saturday,Yes
2754,2017-09-11,2017,3,9,September,11,Monday,No
2755,2017-09-12,2017,3,9,September,12,Tuesday,No
2756,2017-09-14,2017,3,9,September,14,Thursday,No
2757,2017-09-21,2017,3,9,September,21,Thursday,No
2758,2017-09-22,2017,3,9,September,22,Friday,No
2759,2017-09-23,2017,3,9,September,23,Saturday,Yes
2760,2017-09-24,2017,3,9,September,24,Sunday,Yes
2761,2017-09-26,2017,3,9,September,26,Tuesday,No
2762,2017-09-30,2017,3,9,September,30,Saturday,Yes
2763,2017-10-01,2017,4,10,October,1,Sunday,Yes
2764,2017-10-03,2017,4,10,October,3,Tuesday,No
2765,2017-10-05,2017,4,10,October,5,Thursday,No
2766,2017-10-06,2017,4,10,October,6,Friday,No
2767,2017-10-08,2017,4,10,October,8,Sunday,Yes
2768,2017-10-12,2017,4,10,October,12,Thursday,No
2769,2017-10-16,2017,4,10,October,16,Monday,No
2770,2017-10-17,2017,4,10,October,17,Tuesday,No
2771,2017-10-21,2017,4,10,October,21,Saturday,Yes
2772,2017-10-22,2017,4,10,October,22,Sunday,Yes
2773,2017-10-23,2017,4,10,October,23,Monday,No
2774,2017-10-24,2017,4,10,October,24,Tuesday,No
2775,2017-10-25,2017,4,10,October,25,Wednesday,No
2776,2017-10-27,2017,4,10,October,27,Friday,No
2777,2017-10-28,2017,4,10,October,28,Saturday,Yes
2778,2017-10-30,2017,4,10,October,30,Monday,No
2779,2017-10-31,2017,4,10,October,31,Tuesday,No
2780,2017-11-01,2017,4,11,November,1,Wednesday,No
2781,2017-11-02,2017,4,11,November,2,Thursday,No
2782,2017-11-04,2017,4,11,November,4,Saturday,Yes
2783,2017-11-05,2017,4,11,November,5,Sunday,Yes
2784,2017-11-07,2017,4,11,November,7,Tuesday,No
2785,2017-11-12,2017,4,11,November,12,Sunday,Yes
2786,2017-11-13,2017,4,11,November,13,Monday,No
2787,2017-11-14,2017,4,11,November,14,Tuesday,No
2788,2017-11-15,2017,4,11,November,15,Wednesday,No
2789,2017-11-23,2017,4,11,November,23,Thursday,No
2790,2017-11-25,2017,4,11,November,25,Saturday,Yes
2791,2017-11-30,2017,4,11,November,30,Thursday,No
2792,2017-12-02,2017,4,12,December,2,Saturday,Yes
2793,2017-12-03,2017,4,12,December,3,Sunday,Yes
2794,2017-12-05,2017,4,12,December,5,Tuesday,No
2795,2017-12-06,2017,4,12,December,6,Wednesday,No
2796,2017-12-07,2017,4,12,December,7,Thursday,No
2797,2017-12-10,2017,4,12,December,10,Sunday,Yes
2798,2017-12-15,2017,4,12,December,15,Friday,No
2799,2017-12-16,2017,4,12,December,16,Saturday,Yes
2800,2017-12-17,2017,4,12,December,17,Sunday,Yes
2801,2017-12-22,2017,4,12,December,22,Friday,No
2802,2017-12-27,2017,4,12,December,27,Wednesday,No
2803,2017-12-28,2017,4,12,December,28,Thursday,No
2804,2017-12-29,2017,4,12,December,29,Friday,No
2805,2017-12-30,2017,4,12,December,30,Saturday,Yes
2806,2018-01-06,2018,1,1,January,6,Saturday,Yes
2807,2018-01-08,2018,1,1,January,8,Monday,No
2808,2018-01-09,2018,1,1,January,9,Tuesday,No
2809,2018-01-11,2018,1,1,January,11,Thursday,No
2810,2018-01-13,2018,1,1,January,13,Saturday,Yes
2811,2018-01-14,2018,1,1,January,14,Sunday,Yes
2812,2018-01-15,2018,1,1,January,15,Monday,No
2813,2018-01-16,2018,1,1,January,16,Tuesday,No
2814,2018-01-21,2018,1,1,January,21,Sunday,Yes
2815,2018-01-22,2018,1,1,January,22,Monday,No
2816,2018-01-23,2018,1,1,January,23,Tuesday,No
2817,2018-01-24,2018,1,1,January,24,Wednesday,No
2818,2018-01-29,2018,1,1,January,29,Monday,No
2819,2018-01-30,2018,1,1,January,30,Tuesday,No
2820,2018-01-31,2018,1,1,January,31,Wednesday,No
2821,2018-02-02,2018,1,2,February,2,Friday,No
2822,2018-02-07,2018,1,2,February,7,Wednesday,No
2823,2018-02-09,2018,1,2,February,9,Friday,No
2824,2018-02-13,2018,1,2,February,13,Tuesday,No
2825,2018-02-18,2018,1,2,February,18,Sunday,Yes
2826,2018-02-20,2018,1,2,February,20,Tuesday,No
2827,2018-02-21,2018,1,2,February,21,Wednesday,No
2828,2018-02-22,2018,1,2,February,22,Thursday,No
2829,2018-02-24,2018,1,2,February,24,Saturday,Yes
2830,2018-02-25,2018,1,2,February,25,Sunday,Yes
2831,2018-02-26,2018,1,2,February,26,Monday,No
2832,2018-02-28,2018,1,2,February,28,Wednesday,No
2833,2018-03-03,2018,1,3,March,3,Saturday,Yes
2834,2018-03-04,2018,1,3,March,4,Sunday,Yes
2835,2018-03-05,2018,1,3,March,5,Monday,No
2836,2018-03-13,2018,1,3,March,13,Tuesday,No
2837,2018-03-14,2018,1,3,March,14,Wednesday,No
2838,2018-03-24,2018,1,3,March,24,Saturday,Yes
2839,2018-03-30,2018,1,3,March,30,Friday,No
2840,2018-03-31,2018,1,3,March,31,Saturday,Yes
2841,2018-04-01,2018,2,4,April,1,Sunday,Yes
2842,2018-04-02,2018,2,4,April,2,Monday,No
2843,2018-04-09,2018,2,4,April,9,Monday,No
2844,2018-04-11,2018,2,4,April,11,Wednesday,No
2845,2018-04-12,2018,2,4,April,12,Thursday,No
2846,2018-04-16,2018,2,4,April,16,Monday,No
2847,2018-04-17,2018,2,4,April,17,Tuesday,No
2848,2018-04-19,2018,2,4,April,19,Thursday,No
2849,2018-04-20,2018,2,4,April,20,Friday,No
2850,2018-04-21,2018,2,4,April,21,Saturday,Yes
2851,2018-04-22,2018,2,4,April,22,Sunday,Yes
2852,2018-04-26,2018,2,4,April,26,Thursday,No
2853,2018-04-28,2018,2,4,April,28,Saturday,Yes
2854,2018-04-30,2018,2,4,April,30,Monday,No
2855,2018-05-02,2018,2,5,May,2,Wednesday,No
2856,2018-05-05,2018,2,5,May,5,Saturday,Yes
2857,2018-05-07,2018,2,5,May,7,Monday,No
2858,2018-05-11,2018,2,5,May,11,Friday,No
2859,2018-05-15,2018,2,5,May,15,Tuesday,No
2860,2018-05-19,2018,2,5,May,19,Saturday,Yes
2861,2018-05-20,2018,2,5,May,20,Sunday,Yes
2862,2018-05-21,2018,2,5,May,21,Monday,No
2863,2018-05-24,2018,2,5,May,24,Thursday,No
2864,2018-05-31,2018,2,5,May,31,Thursday,No
2865,2018-06-02,2018,2,6,June,2,Saturday,Yes
2866,2018-06-03,2018,2,6,June,3,Sunday,Yes
2867,2018-06-05,2018,2,6,June,5,Tuesday,No
2868,2018-06-06,2018,2,6,June,6,Wednesday,No
2869,2018-06-07,2018,2,6,June,7,Thursday,No
2870,2018-06-11,2018,2,6,June,11,Monday,No
2871,2018-06-12,2018,2,6,June,12,Tuesday,No
2872,2018-06-13,2018,2,6,June,13,Wednesday,No
2873,2018-06-19,2018,2,6,June,19,Tuesday,No
2874,2018-06-20,2018,2,6,June,20,Wednesday,No
2875,2018-06-21,2018,2,6,June,21,Thursday,No
2876,2018-06-24,2018,2,6,June,24,Sunday,Yes
2877,2018-06-25,2018,2,6,June,25,Monday,No
2878,2018-06-26,2018,2,6,June,26,Tuesday,No
2879,2018-07-01,2018,3,7,July,1,Sunday,Yes
2880,2018-07-03,2018,3,7,July,3,Tuesday,No
2881,2018-07-04,2018,3,7,July,4,Wednesday,No
2882,2018-07-08,2018,3,7,July,8,Sunday,Yes
2883,2018-07-09,2018,3,7,July,9,Monday,No
2884,2018-07-12,2018,3,7,July,12,Thursday,No
2885,2018-07-14,2018,3,7,July,14,Saturday,Yes
2886,2018-07-15,2018,3,7,July,15,Sunday,Yes
2887,2018-07-21,2018,3,7,July,21,Saturday,Yes
2888,2018-07-22,2018,3,7,July,22,Sunday,Yes
2889,2018-07-28,2018,3,7,July,28,Saturday,Yes
2890,2018-07-29,2018,3,7,July,29,Sunday,Yes
2891,2018-08-02,2018,3,8,August,2,Thursday,No
2892,2018-08-07,2018,3,8,August,7,Tuesday,No
2893,2018-08-08,2018,3,8,August,8,Wednesday,No
2894,2018-08-09,2018,3,8,August,9,Thursday,No
2895,2018-08-10,2018,3,8,August,10,Friday,No
2896,2018-08-12,2018,3,8,August,12,Sunday,Yes
2897,2018-08-13,2018,3,8,August,13,Monday,No
2898,2018-08-14,2018,3,8,August,14,Tuesday,No
2899,2018-08-17,2018,3,8,August,17,Friday,No
2900,2018-08-23,2018,3,8,August,23,Thursday,No
2901,2018-08-24,2018,3,8,August,24,Friday,No
2902,2018-08-27,2018,3,8,August,27,Monday,No
2903,2018-08-28,2018,3,8,August,28,Tuesday,No
2904,2018-09-07,2018,3,9,September,7,Friday,No
2905,2018-09-09,2018,3,9,September,9,Sunday,Yes
2906,2018-09-10,2018,3,9,September,10,Monday,No
2907,2018-09-21,2018,3,9,September,21,Friday,No
2908,2018-09-22,2018,3,9,September,22,Saturday,Yes
2909,2018-09-25,2018,3,9,September,25,Tuesday,No
2910,2018-09-28,2018,3,9,September,28,Friday,No
2911,2018-09-29,2018,3,9,September,29,Saturday,Yes
2912,2018-09-30,2018,3,9,September,30,Sunday,Yes
2913,2018-10-06,2018,4,10,October,6,Saturday,Yes
2914,2018-10-08,2018,4,10,October,8,Monday,No
2915,2018-10-09,2018,4,10,October,9,Tuesday,No
2916,2018-10-12,2018,4,10,October,12,Friday,No
2917,2018-10-14,2018,4,10,October,14,Sunday,Yes
2918,2018-10-15,2018,4,10,October,15,Monday,No
2919,2018-10-17,2018,4,10,October,17,Wednesday,No
2920,2018-10-18,2018,4,10,October,18,Thursday,No
2921,2018-10-20,2018,4,10,October,20,Saturday,Yes
2922,2018-10-22,2018,4,10,October,22,Monday,No
2923,2018-10-24,2018,4,10,October,24,Wednesday,No
2924,2018-10-31,2018,4,10,October,31,Wednesday,No
2925,2018-11-01,2018,4,11,November,1,Thursday,No
2926,2018-11-02,2018,4,11,November,2,Friday,No
2927,2018-11-05,2018,4,11,November,5,Monday,No
2928,2018-11-06,2018,4,11,November,6,Tuesday,No
2929,2018-11-08,2018,4,11,November,8,Thursday,No
2930,2018-11-11,2018,4,11,November,11,Sunday,Yes
2931,2018-11-12,2018,4,11,November,12,Monday,No
2932,2018-11-14,2018,4,11,November,14,Wednesday,No
2933,2018-11-15,2018,4,11,November,15,Thursday,No
2934,2018-11-17,2018,4,11,November,17,Saturday,Yes
2935,2018-11-18,2018,4,11,November,18,Sunday,Yes
2936,2018-11-19,2018,4,11,November,19,Monday,No
2937,2018-11-22,2018,4,11,November,22,Thursday,No
2938,2018-11-23,2018,4,11,November,23,Friday,No
2939,2018-11-27,2018,4,11,November,27,Tuesday,No
2940,2018-11-28,2018,4,11,November,28,Wednesday,No
2941,2018-12-02,2018,4,12,December,2,Sunday,Yes
2942,2018-12-03,2018,4,12,December,3,Monday,No
2943,2018-12-05,2018,4,12,December,5,Wednesday,No
2944,2018-12-12,2018,4,12,December,12,Wednesday,No
2945,2018-12-15,2018,4,12,December,15,Saturday,Yes
2946,2018-12-18,2018,4,12,December,18,Tuesday,No
2947,2018-12-21,2018,4,12,December,21,Friday,No
2948,2018-12-22,2018,4,12,December,22,Saturday,Yes
2949,2018-12-24,2018,4,12,December,24,Monday,No
2950,2018-12-29,2018,4,12,December,29,Saturday,Yes
2951,2019-01-01,2019,1,1,January,1,Tuesday,No
2952,2019-01-02,2019,1,1,January,2,Wednesday,No
2953,2019-01-03,2019,1,1,January,3,Thursday,No
2954,2019-01-05,2019,1,1,January,5,Saturday,Yes
2955,2019-01-08,2019,1,1,January,8,Tuesday,No
2956,2019-01-09,2019,1,1,January,9,Wednesday,No
2957,2019-01-10,2019,1,1,January,10,Thursday,No
2958,2019-01-19,2019,1,1,January,19,Saturday,Yes
2959,2019-01-23,2019,1,1,January,23,Wednesday,No
2960,2019-01-24,2019,1,1,January,24,Thursday,No
2961,2019-01-26,2019,1,1,January,26,Saturday,Yes
2962,2019-01-28,2019,1,1,January,28,Monday,No
2963,2019-01-30,2019,1,1,January,30,Wednesday,No
2964,2019-01-31,2019,1,1,January,31,Thursday,No
2965,2019-02-05,2019,1,2,February,5,Tuesday,No
2966,2019-02-08,2019,1,2,February,8,Friday,No
2967,2019-02-11,2019,1,2,February,11,Monday,No
2968,2019-02-12,2019,1,2,February,12,Tuesday,No
2969,2019-02-13,2019,1,2,February,13,Wednesday,No
2970,2019-02-15,2019,1,2,February,15,Friday,No
2971,2019-02-18,2019,1,2,February,18,Monday,No
2972,2019-02-22,2019,1,2,February,22,Friday,No
2973,2019-02-25,2019,1,2,February,25,Monday,No
2974,2019-03-01,2019,1,3,March,1,Friday,No
2975,2019-03-02,2019,1,3,March,2,Saturday,Yes
2976,2019-03-03,2019,1,3,March,3,Sunday,Yes
2977,2019-03-04,2019,1,3,March,4,Monday,No
2978,2019-03-05,2019,1,3,March,5,Tuesday,No
2979,2019-03-06,2019,1,3,March,6,Wednesday,No
2980,2019-03-08,2019,1,3,March,8,Friday,No
2981,2019-03-09,2019,1,3,March,9,Saturday,Yes
2982,2019-03-11,2019,1,3,March,11,Monday,No
2983,2019-03-18,2019,1,3,March,18,Monday,No
2984,2019-03-21,2019,1,3,March,21,Thursday,No
2985,2019-03-22,2019,1,3,March,22,Friday,No
2986,2019-03-23,2019,1,3,March,23,Saturday,Yes
2987,2019-03-24,2019,1,3,March,24,Sunday,Yes
2988,2019-03-26,2019,1,3,March,26,Tuesday,No
2989,2019-03-27,2019,1,3,March,27,Wednesday,No
2990,2019-03-29,2019,1,3,March,29,Friday,No
2991,2019-03-30,2019,1,3,March,30,Saturday,Yes
2992,2019-04-03,2019,2,4,April,3,Wednesday,No
2993,2019-04-04,2019,2,4,April,4,Thursday,No
2994,2019-04-06,2019,2,4,April,6,Saturday,Yes
2995,2019-04-10,2019,2,4,April,10,Wednesday,No
2996,2019-04-12,2019,2,4,April,12,Friday,No
2997,2019-04-15,2019,2,4,April,15,Monday,No
2998,2019-04-18,2019,2,4,April,18,Thursday,No
2999,2019-04-19,2019,2,4,April,19,Friday,No
3000,2019-04-22,2019,2,4,April,22,Monday,No
3001,2019-04-23,2019,2,4,April,23,Tuesday,No
3002,2019-04-25,2019,2,4,April,25,Thursday,No
3003,2019-04-27,2019,2,4,April,27,Saturday,Yes
3004,2019-04-28,2019,2,4,April,28,Sunday,Yes
3005,2019-04-29,2019,2,4,April,29,Monday,No
3006,2019-04-30,2019,2,4,April,30,Tuesday,No
3007,2019-05-09,2019,2,5,May,9,Thursday,No
3008,2019-05-12,2019,2,5,May,12,Sunday,Yes
3009,2019-05-13,2019,2,5,May,13,Monday,No
3010,2019-05-19,2019,2,5,May,19,Sunday,Yes
3011,2019-05-20,2019,2,5,May,20,Monday,No
3012,2019-05-21,2019,2,5,May,21,Tuesday,No
3013,2019-05-24,2019,2,5,May,24,Friday,No
3014,2019-05-27,2019,2,5,May,27,Monday,No
3015,2019-05-28,2019,2,5,May,28,Tuesday,No
3016,2019-05-29,2019,2,5,May,29,Wednesday,No
3017,2019-05-30,2019,2,5,May,30,Thursday,No
3018,2019-06-01,2019,2,6,June,1,Saturday,Yes
3019,2019-06-02,2019,2,6,June,2,Sunday,Yes
3020,2019-06-07,2019,2,6,June,7,Friday,No
3021,2019-06-08,2019,2,6,June,8,Saturday,Yes
3022,2019-06-10,2019,2,6,June,10,Monday,No
3023,2019-06-12,2019,2,6,June,12,Wednesday,No
3024,2019-06-15,2019,2,6,June,15,Saturday,Yes
3025,2019-06-16,2019,2,6,June,16,Sunday,Yes
3026,2019-06-19,2019,2,6,June,19,Wednesday,No
3027,2019-06-20,2019,2,6,June,20,Thursday,No
3028,2019-06-21,2019,2,6,June,21,Friday,No
3029,2019-06-23,2019,2,6,June,23,Sunday,Yes
3030,2019-06-25,2019,2,6,June,25,Tuesday,No
3031,2019-07-02,2019,3,7,July,2,Tuesday,No
3032,2019-07-05,2019,3,7,July,5,Friday,No
3033,2019-07-06,2019,3,7,July,6,Saturday,Yes
3034,2019-07-07,2019,3,7,July,7,Sunday,Yes
3035,2019-07-08,2019,3,7,July,8,Monday,No
3036,2019-07-12,2019,3,7,July,12,Friday,No
3037,2019-07-14,2019,3,7,July,14,Sunday,Yes
3038,2019-07-18,2019,3,7,July,18,Thursday,No
3039,2019-07-21,2019,3,7,July,21,Sunday,Yes
3040,2019-07-23,2019,3,7,July,23,Tuesday,No
3041,2019-07-24,2019,3,7,July,24,Wednesday,No
3042,2019-07-27,2019,3,7,July,27,Saturday,Yes
3043,2019-07-28,2019,3,7,July,28,Sunday,Yes
3044,2019-07-31,2019,3,7,July,31,Wednesday,No
3045,2019-08-04,2019,3,8,August,4,Sunday,Yes
3046,2019-08-05,2019,3,8,August,5,Monday,No
3047,2019-08-06,2019,3,8,August,6,Tuesday,No
3048,2019-08-10,2019,3,8,August,10,Saturday,Yes
3049,2019-08-12,2019,3,8,August,12,Monday,No
3050,2019-08-13,2019,3,8,August,13,Tuesday,No
3051,2019-08-14,2019,3,8,August,14,Wednesday,No
3052,2019-08-16,2019,3,8,August,16,Friday,No
3053,2019-08-18,2019,3,8,August,18,Sunday,Yes
3054,2019-08-22,2019,3,8,August,22,Thursday,No
3055,2019-08-24,2019,3,8,August,24,Saturday,Yes
3056,2019-08-26,2019,3,8,August,26,Monday,No
3057,2019-08-28,2019,3,8,August,28,Wednesday,No
3058,2019-08-30,2019,3,8,August,30,Friday,No
3059,2019-08-31,2019,3,8,August,31,Saturday,Yes
3060,2019-09-03,2019,3,9,September,3,Tuesday,No
3061,2019-09-05,2019,3,9,September,5,Thursday,No
3062,2019-09-06,2019,3,9,September,6,Friday,No
3063,2019-09-09,2019,3,9,September,9,Monday,No
3064,2019-09-10,2019,3,9,September,10,Tuesday,No
3065,2019-09-11,2019,3,9,September,11,Wednesday,No
3066,2019-09-14,2019,3,9,September,14,Saturday,Yes
3067,2019-09-24,2019,3,9,September,24,Tuesday,No
3068,2019-09-25,2019,3,9,September,25,Wednesday,No
3069,2019-09-28,2019,3,9,September,28,Saturday,Yes
3070,2019-09-29,2019,3,9,September,29,Sunday,Yes
3071,2019-10-02,2019,4,10,October,2,Wednesday,No
3072,2019-10-03,2019,4,10,October,3,Thursday,No
3073,2019-10-04,2019,4,10,October,4,Friday,No
3074,2019-10-09,2019,4,10,October,9,Wednesday,No
3075,2019-10-18,2019,4,10,October,18,Friday,No
3076,2019-10-20,2019,4,10,October,20,Sunday,Yes
3077,2019-10-21,2019,4,10,October,21,Monday,No
3078,2019-10-23,2019,4,10,October,23,Wednesday,No
3079,2019-10-27,2019,4,10,October,27,Sunday,Yes
3080,2019-10-28,2019,4,10,October,28,Monday,No
3081,2019-10-29,2019,4,10,October,29,Tuesday,No
3082,2019-10-30,2019,4,10,October,30,Wednesday,No
3083,2019-11-01,2019,4,11,November,1,Friday,No
3084,2019-11-04,2019,4,11,November,4,Monday,No
3085,2019-11-07,2019,4,11,November,7,Thursday,No
3086,2019-11-14,2019,4,11,November,14,Thursday,No
3087,2019-11-15,2019,4,11,November,15,Friday,No
3088,2019-11-16,2019,4,11,November,16,Saturday,Yes
3089,2019-11-18,2019,4,11,November,18,Monday,No
3090,2019-11-22,2019,4,11,November,22,Friday,No
3091,2019-11-25,2019,4,11,November,25,Monday,No
3092,2019-11-29,2019,4,11,November,29,Friday,No
3093,2019-12-01,2019,4,12,December,1,Sunday,Yes
3094,2019-12-04,2019,4,12,December,4,Wednesday,No
3095,2019-12-05,2019,4,12,December,5,Thursday,No
3096,2019-12-07,2019,4,12,December,7,Saturday,Yes
3097,2019-12-08,2019,4,12,December,8,Sunday,Yes
3098,2019-12-13,2019,4,12,December,13,Friday,No
3099,2019-12-14,2019,4,12,December,14,Saturday,Yes
3100,2019-12-16,2019,4,12,December,16,Monday,No
3101,2019-12-17,2019,4,12,December,17,Tuesday,No
3102,2019-12-20,2019,4,12,December,20,Friday,No
3103,2019-12-24,2019,4,12,December,24,Tuesday,No
3104,2020-01-02,2020,1,1,January,2,Thursday,No
3105,2020-01-03,2020,1,1,January,3,Friday,No
3106,2020-01-04,2020,1,1,January,4,Saturday,Yes
3107,2020-01-05,2020,1,1,January,5,Sunday,Yes
3108,2020-01-06,2020,1,1,January,6,Monday,No
3109,2020-01-07,2020,1,1,January,7,Tuesday,No
3110,2020-01-08,2020,1,1,January,8,Wednesday,No
3111,2020-01-09,2020,1,1,January,9,Thursday,No
3112,2020-01-10,2020,1,1,January,10,Friday,No
3113,2020-01-11,2020,1,1,January,11,Saturday,Yes
3114,2020-01-12,2020,1,1,January,12,Sunday,Yes
3115,2020-01-13,2020,1,1,January,13,Monday,No
3116,2020-01-14,2020,1,1,January,14,Tuesday,No
3117,2020-01-15,2020,1,1,January,15,Wednesday,No
3118,2020-01-16,2020,1,1,January,16,Thursday,No
3119,2020-01-17,2020,1,1,January,17,Friday,No
3120,2020-01-18,2020,1,1,January,18,Saturday,Yes
3121,2020-01-19,2020,1,1,January,19,Sunday,Yes
3122,2020-01-20,2020,1,1,January,20,Monday,No
3123,2020-01-21,2020,1,1,January,21,Tuesday,No
3124,2020-01-22,2020,1,1,January,22,Wednesday,No
3125,2020-01-23,2020,1,1,January,23,Thursday,No
3126,2020-01-24,2020,1,1,January,24,Friday,No
3127,2020-01-25,2020,1,1,January,25,Saturday,Yes
3128,2020-01-26,2020,1,1,January,26,Sunday,Yes
3129,2020-01-27,2020,1,1,January,27,Monday,No
3130,2020-01-28,2020,1,1,January,28,Tuesday,No
3131,2020-01-29,2020,1,1,January,29,Wednesday,No
3132,2020-01-30,2020,1,1,January,30,Thursday,No
3133,2020-01-31,2020,1,1,January,31,Friday,No
3134,2020-02-01,2020,1,2,February,1,Saturday,Yes
3135,2020-02-02,2020,1,2,February,2,Sunday,Yes
3136,2020-02-03,2020,1,2,February,3,Monday,No
3137,2020-02-04,2020,1,2,February,4,Tuesday,No
3138,2020-02-05,2020,1,2,February,5,Wednesday,No
3139,2020-02-06,2020,1,2,February,6,Thursday,No
3140,2020-02-07,2020,1,2,February,7,Friday,No
3141,2020-02-08,2020,1,2,February,8,Saturday,Yes
3142,2020-02-09,2020,1,2,February,9,Sunday,Yes
3143,2020-02-10,2020,1,2,February,10,Monday,No
3144,2020-02-11,2020,1,2,February,11,Tuesday,No
3145,2020-02-12,2020,1,2,February,12,Wednesday,No
3146,2020-02-13,2020,1,2,February,13,Thursday,No
3147,2020-02-14,2020,1,2,February,14,Friday,No
3148,2020-02-15,2020,1,2,February,15,Saturday,Yes
3149,2020-02-16,2020,1,2,February,16,Sunday,Yes
3150,2020-02-17,2020,1,2,February,17,Monday,No
3151,2020-02-18,2020,1,2,February,18,Tuesday,No
3152,2020-02-19,2020,1,2,February,19,Wednesday,No
3153,2020-02-20,2020,1,2,February,20,Thursday,No
3154,2020-02-21,2020,1,2,February,21,Friday,No
3155,2020-02-22,2020,1,2,February,22,Saturday,Yes
3156,2020-02-23,2020,1,2,February,23,Sunday,Yes
3157,2020-02-24,2020,1,2,February,24,Monday,No
3158,2020-02-25,2020,1,2,February,25,Tuesday,No
3159,2020-02-26,2020,1,2,February,26,Wednesday,No
3160,2020-02-27,2020,1,2,February,27,Thursday,No
3161,2020-02-28,2020,1,2,February,28,Friday,No
3162,2020-02-29,2020,1,2,February,29,Saturday,Yes
3163,2020-03-01,2020,1,3,March,1,Sunday,Yes
3164,2020-03-02,2020,1,3,March,2,Monday,No
3165,2020-03-03,2020,1,3,March,3,Tuesday,No
3166,2020-03-04,2020,1,3,March,4,Wednesday,No
