CardSK,CardID,Card Type,Credit Limit,Credit Card Balance,Rewards Points
3617,3847,Visa,8131.33,1393.3,4017
3618,3848,Visa,2684.48,859.39,5792
3619,3849,AMEX,1020.43,1298.32,7841
3620,3850,AMEX,6164.26,1351.63,598
3621,3851,Visa,6624.02,1057.91,9781
3622,3852,Visa,3032.48,1169.81,9125
3623,3853,MasterCard,2686.49,4285.25,1078
3624,3854,MasterCard,5790.48,4353.1,704
3625,3855,AMEX,9038.6,2654.95,6455
3626,3856,Visa,2690.24,4574.49,686
3627,3857,MasterCard,8875.15,2523.84,2001
3628,3858,Visa,8766.94,2999.19,1080
3629,3859,AMEX,3253.03,4969.99,1797
3630,3861,MasterCard,9628.08,3137.86,5315
3631,3862,Visa,2419.58,3420.17,9516
3632,3863,Visa,5913.77,2977.55,3590
3633,3864,MasterCard,8259.77,1576.17,7106
3634,3865,MasterCard,3986.48,4608.13,1424
3635,3866,AMEX,1685.07,4480.49,9253
3636,3867,AMEX,2105.07,4757.81,5056
3637,3868,Visa,4000.39,1900.38,5569
3638,3869,Visa,1383.14,4440.9,8765
3639,3870,MasterCard,1409.94,3159.62,1800
3640,3871,AMEX,9772.7,4980.75,807
3641,3872,AMEX,2108.24,2045.59,7675
3642,3874,AMEX,6317.88,2522.38,2942
3643,3875,Visa,8333.77,2694.17,7525
3644,3876,AMEX,2436.91,2318.1,3026
3645,3877,Visa,1387.27,2029.36,1053
3646,3878,Visa,2977.74,1099.55,252
3647,3879,AMEX,5535.39,3653.16,2533
3648,3881,Visa,6562.73,521.68,7156
3649,3882,Visa,2996.04,502.89,5013
3650,3883,Visa,1099.47,3886.15,1480
3651,3884,Visa,2494.52,2928.83,5013
3652,3885,MasterCard,6905.65,2525.89,956
3653,3886,MasterCard,3868.06,1105.71,8227
3654,3887,AMEX,5995.51,1566.38,9722
3655,3888,Visa,6272.46,4076.94,2811
3656,3889,Visa,2431.17,1395.33,1355
3657,3890,Visa,4677.13,882.37,9183
3658,3891,Visa,5983.23,3295.24,5442
3659,3892,MasterCard,8804.97,3849.6,3026
3660,3893,Visa,8195.51,874.35,6748
3661,3894,Visa,7061.76,1262.25,4432
3662,3895,AMEX,7994.67,160.2,2325
3663,3896,MasterCard,9626.05,146.94,4743
3664,3897,AMEX,7866.72,274.13,1629
3665,3898,MasterCard,2835.84,287.34,938
3666,3900,Visa,4311.19,2939.4,646
3667,3901,MasterCard,4938,1350.22,1939
3668,3902,MasterCard,6702.15,570.36,9740
3669,3903,MasterCard,4781.11,4760.21,1251
3670,3904,MasterCard,5186.72,1862.79,8689
3671,3905,Visa,6338.25,68.69,9928
3672,3906,Visa,8294.19,80.05,9613
3673,3907,Visa,5036.26,1064.23,1807
3674,3908,AMEX,6675.12,4029.16,1582
3675,3910,MasterCard,9978.09,118.07,7310
3676,3911,Visa,9491.61,1004.92,3522
3677,3912,Visa,5867.15,3688.46,2820
3678,3913,AMEX,8338.44,365.86,1624
3679,3914,MasterCard,8769.25,2078.45,5082
3680,3915,AMEX,1250.83,4802.73,5594
3681,3916,Visa,9281.04,2893.28,8690
3682,3917,AMEX,8743.84,2154.19,5517
3683,3918,AMEX,8370.02,4803.93,473
3684,3919,MasterCard,6108.75,2532.35,2731
3685,3920,MasterCard,3050,3009.11,7404
3686,3921,MasterCard,5513.68,2561.87,9507
3687,3922,MasterCard,8194.14,3751.7,9430
3688,3923,AMEX,5064.99,1661.64,5447
3689,3924,Visa,9886.13,760.39,2091
3690,3925,AMEX,3040.02,2359.49,339
3691,3926,MasterCard,9196.99,3663.47,4907
3692,3927,MasterCard,3905.11,2333.28,7630
3693,3928,MasterCard,8547.75,1011.7,5197
3694,3929,MasterCard,4910.5,748.57,3329
3695,3930,AMEX,8493.53,4855.09,6407
3696,3931,AMEX,6303.06,4607.94,2555
3697,3932,Visa,9164.36,1554.82,731
3698,3933,MasterCard,5306.93,4817.05,8329
3699,3934,AMEX,9398.57,3098.36,5382
3700,3935,Visa,2146.63,1540.61,1968
3701,3936,Visa,8280.58,1524.48,3234
3702,3937,Visa,2987.13,4500.17,5575
3703,3938,Visa,3069.83,1852.73,4553
3704,3939,MasterCard,1590.61,389.47,257
3705,3940,Visa,7586.27,3698.44,5142
3706,3941,MasterCard,6794.4,735.97,3411
3707,3942,Visa,4015.81,3455.39,9044
3708,3943,Visa,9782.09,3462.7,3070
3709,3944,AMEX,1523.11,2852.14,5100
3710,3945,MasterCard,7928.75,2865.76,8543
3711,3946,MasterCard,3375.22,1751.2,7849
3712,3948,MasterCard,6730.73,605.05,5398
3713,3949,AMEX,3961.89,2773.11,3565
3714,3950,Visa,5054.59,4082.51,6733
3715,3951,AMEX,5255.05,151.22,7844
3716,3952,Visa,1366.14,3544.28,6130
3717,3953,MasterCard,5786.07,671.27,8828
3718,3954,Visa,1353.9,3993.58,3357
3719,3955,Visa,2646.67,4.88,7486
3720,3956,MasterCard,7450.78,383.99,4894
3721,3957,AMEX,7512.46,4109.8,4306
3722,3958,MasterCard,1025.24,1347.13,1449
3723,3959,Visa,8639.9,4468.72,5241
3724,3960,Visa,1078.26,3905.6,1397
3725,3961,Visa,9720.57,3206.5,3569
3726,3962,AMEX,6043.95,1498.85,4662
3727,3963,MasterCard,4313.62,4197.68,4910
3728,3965,MasterCard,2336.8,4459.34,3200
3729,3966,MasterCard,5295.18,3782.1,6455
3730,3967,MasterCard,7199.16,1742.09,8458
3731,3968,MasterCard,6889.92,871.66,2651
3732,3969,MasterCard,9168.46,2209.06,4120
3733,3970,MasterCard,3559.33,655.29,2427
3734,3971,MasterCard,1634.69,2426.3,409
3735,3972,Visa,4352.69,1134.47,9735
3736,3973,MasterCard,2195.22,22.42,8680
3737,3975,MasterCard,9831.94,1499.58,6595
3738,3976,MasterCard,6710.57,3055.56,1986
3739,3977,Visa,8143.68,1563.78,6330
3740,3978,MasterCard,7270.27,3422.14,1261
3741,3979,AMEX,5931.69,3333.91,5034
3742,3980,MasterCard,8454.28,125.03,1037
3743,3981,Visa,9039.32,3442.53,2601
3744,3982,Visa,5613.95,914.75,5890
3745,3983,Visa,8300.26,4103.68,2000
3746,3984,MasterCard,4511.1,595.01,3369
3747,3985,AMEX,3099.8,1237.36,4659
3748,3986,AMEX,5166.86,2868.25,6514
3749,3987,MasterCard,3226.57,2097.95,8034
3750,3988,Visa,4526.6,4957.13,2636
3751,3989,Visa,6765.87,3598.02,2663
3752,3990,AMEX,2547.48,1101.43,7599
3753,3991,MasterCard,7518.94,3666.67,4288
3754,3992,AMEX,9066.08,1781.41,1734
3755,3993,MasterCard,4442.77,113.19,136
3756,3994,AMEX,9771.11,1408.23,3056
3757,3995,Visa,7201.07,4705.07,1957
3758,3996,AMEX,6178.29,640.55,49
3759,3997,MasterCard,3735.49,2861.79,5102
3760,3998,Visa,1148.21,4887.78,792
3761,3999,AMEX,4720.05,2604.03,6816
3762,4000,AMEX,9205.44,1650.76,651
3763,4001,AMEX,8236.71,2992.76,5897
3764,4002,MasterCard,9845.29,1282.93,2961
3765,4003,MasterCard,8268.46,3878.01,2415
3766,4004,AMEX,7565.72,4313.34,5603
3767,4005,AMEX,1781.96,1761.34,7807
3768,4006,AMEX,9817.21,3864.53,447
3769,4007,Visa,3627.81,4176.42,9848
3770,4008,Visa,3194.3,2039.87,6625
3771,4009,AMEX,1264.12,4748.82,6555
3772,4010,Visa,4613.98,3449.04,4085
3773,4011,Visa,9052.1,2283.13,5527
3774,4012,MasterCard,7925.27,3052.53,8511
3775,4013,Visa,6275.89,2484.74,2648
3776,4014,AMEX,7720.96,824.9,2020
3777,4015,Visa,1475.29,2311.39,1895
3778,4016,Visa,2692.3,2788.07,2588
3779,4017,MasterCard,5213.07,803,3283
3780,4018,Visa,7021.3,4458.42,9958
3781,4019,Visa,6120.55,2983.32,1339
3782,4020,AMEX,2383.17,2319.28,7988
3783,4021,Visa,8394.99,3922.31,278
3784,4022,MasterCard,2221.4,3831.29,3379
3785,4023,MasterCard,3259.54,1934.69,9107
3786,4024,MasterCard,9522.2,2233.77,9505
3787,4025,AMEX,9440.79,2347.7,1562
3788,4026,Visa,2488.87,743.58,2284
3789,4027,Visa,3060.63,3624.83,3721
3790,4028,Visa,6790.54,885.88,2428
3791,4029,MasterCard,8546.2,361.42,1697
3792,4030,MasterCard,6018.35,3357.74,7541
3793,4031,MasterCard,3523.17,411.52,1951
3794,4032,AMEX,3562.45,4334.04,7677
3795,4033,MasterCard,1324.94,1655.96,5576
3796,4034,MasterCard,1050.33,1163.7,7880
3797,4035,AMEX,2153.98,2138.61,9499
3798,4037,AMEX,2766.08,710.4,647
3799,4038,Visa,5943.34,4458.04,6881
3800,4039,MasterCard,2547.6,887.83,5489
3801,4040,Visa,8796.35,2552.79,6839
3802,4041,MasterCard,6955.74,3005.21,4707
3803,4042,AMEX,7678.28,3254.09,7855
3804,4043,Visa,8344.06,2546.31,911
3805,4044,MasterCard,8299.43,1300.91,2763
3806,4045,AMEX,1065.03,352.97,9760
3807,4046,MasterCard,7047.03,4717.35,4341
3808,4047,AMEX,8402.82,3995.12,429
3809,4048,AMEX,1496.37,1380.28,1568
3810,4049,MasterCard,5793.44,509.64,5285
3811,4050,Visa,2547.73,4886.05,8253
3812,4051,AMEX,2915.09,4386.69,1784
3813,4052,MasterCard,8579.17,3051.69,7835
3814,4053,AMEX,5138.86,2585.34,1468
3815,4054,AMEX,2661.1,1435.06,2126
3816,4055,Visa,7715,1755.17,3897
3817,4056,Visa,9023.05,4332.8,6883
3818,4057,AMEX,7109.9,2894.6,5462
3819,4060,Visa,4894.75,2105.7,3573
3820,4061,AMEX,1948.07,724.05,9734
3821,4062,MasterCard,1660.34,4716.5,9977
3822,4063,MasterCard,4628.74,4020.32,2719
3823,4064,MasterCard,7139.36,1828.63,6590
3824,4065,MasterCard,7788.62,4428.3,2326
3825,4066,MasterCard,2357.65,1817.6,9638
3826,4067,AMEX,6523.67,3244.74,1924
3827,4068,AMEX,5724.73,1568.75,7903
3828,4069,AMEX,8271.03,4538.72,2875
3829,4070,MasterCard,7558.24,190.75,7370
3830,4071,AMEX,5500.11,3398.16,1607
3831,4072,Visa,3216.3,959.06,9021
3832,4074,MasterCard,2505.15,2906.52,1106
3833,4075,AMEX,3340.32,3659.33,4038
3834,4077,Visa,5755.16,618.48,1015
3835,4079,AMEX,5362.22,4898.75,1322
3836,4080,Visa,2061.49,1143.07,4398
3837,4081,MasterCard,1980.17,3105.44,7012
3838,4082,Visa,3304.36,3338.75,2170
3839,4083,MasterCard,2546.36,4046.11,9780
3840,4084,Visa,9925.98,1821.99,5000
3841,4086,AMEX,7518.57,237.12,7328
3842,4087,AMEX,8555.64,442.57,288
3843,4088,MasterCard,9083.94,2798.01,507
3844,4089,Visa,5767.13,1819.51,3871
3845,4090,Visa,8274.46,4125.91,1824
3846,4091,AMEX,9123.03,2030.1,6752
3847,4092,AMEX,1453.99,2601.91,2391
3848,4093,MasterCard,8255.8,4751.66,8051
3849,4094,Visa,1746.37,2660.63,6789
3850,4095,MasterCard,9497.33,3982.72,5056
3851,4096,AMEX,7052.94,3814.03,9672
3852,4098,MasterCard,4624.26,2693.86,9607
3853,4099,MasterCard,8735.85,743.8,8721
3854,4100,Visa,9606.39,1158.3,7585
3855,4101,MasterCard,3645.72,4816.32,9199
3856,4102,MasterCard,8749.89,837.83,199
3857,4103,AMEX,4367.06,4805.21,6712
3858,4104,Visa,4764.99,3510.56,4361
3859,4105,AMEX,8842.07,4327.26,546
3860,4106,AMEX,5854.22,1069.24,9465
3861,4107,Visa,4641.75,1932.21,4999
3862,4108,AMEX,2366.93,4183.09,7562
3863,4109,AMEX,4934.3,3928.5,8580
3864,4110,AMEX,7573.15,3582.17,279
3865,4111,AMEX,7208.44,1488.24,9924
3866,4112,Visa,8042.62,2363.81,3827
3867,4113,Visa,7799.94,2354.5,2205
3868,4114,MasterCard,4247.65,4728.81,7790
3869,4115,AMEX,8547.34,3235.29,5913
3870,4116,MasterCard,1349.14,1711.29,4774
3871,4118,AMEX,9604.99,4437,9969
3872,4119,Visa,8888.19,3608.98,1700
3873,4120,MasterCard,4623.76,3046.69,6541
3874,4121,AMEX,8587.49,2703.28,9305
3875,4123,MasterCard,2530.25,2266.27,2371
3876,4124,MasterCard,5105.28,4454.64,8908
3877,4125,Visa,1569.88,193.17,3486
3878,4126,MasterCard,4014.38,1517.81,5544
3879,4127,AMEX,2862.84,3545.13,1057
3880,4128,Visa,8392.71,4380.84,1869
3881,4129,AMEX,7636.27,4841.8,2241
3882,4130,AMEX,1549.71,4756.98,1361
3883,4131,AMEX,5841.49,1879.72,852
3884,4132,MasterCard,7533.71,4378.75,4733
3885,4133,Visa,6609.39,2741.96,6428
3886,4134,MasterCard,1485.81,1857,9406
3887,4136,MasterCard,4459.44,3038.8,547
3888,4137,MasterCard,2151.95,3846.49,6092
3889,4138,Visa,2318.19,1258.4,2508
3890,4139,AMEX,4476.89,1979.14,4994
3891,4140,AMEX,5415.27,243.47,1584
3892,4141,AMEX,1601.8,635.72,3769
3893,4142,MasterCard,7566.85,3247.51,7645
3894,4143,MasterCard,5887.33,1109,250
3895,4144,Visa,9650.7,2077.89,300
3896,4145,Visa,3525.28,2061.46,1905
3897,4146,AMEX,3346.86,3838.27,4852
3898,4147,MasterCard,4053.77,2835.1,3533
3899,4148,MasterCard,5896.52,3387.15,8213
3900,4149,AMEX,3748.79,608.77,7488
3901,4150,Visa,3731.71,3033.61,6973
3902,4151,Visa,8735.59,3091.23,2611
3903,4152,Visa,1874.42,2665.4,3670
3904,4153,MasterCard,5498.36,505.91,8729
3905,4154,MasterCard,7787.87,3856.71,9300
3906,4155,AMEX,9611.36,2722.73,7748
3907,4156,Visa,8935.2,2710.64,5995
3908,4157,Visa,2909.62,4248.44,4281
3909,4158,Visa,5145.87,1215.69,8867
3910,4159,Visa,6232.89,2533.69,1581
3911,4160,AMEX,3924.2,3700.89,6804
3912,4161,AMEX,3865.09,4557.92,1206
3913,4162,AMEX,2666.93,4250.76,6050
3914,4163,MasterCard,1453.65,3865.03,5584
3915,4164,Visa,8008.04,4368.84,1446
3916,4165,MasterCard,5031.17,1338.82,5058
3917,4166,AMEX,8846.37,2229.43,2629
3918,4167,AMEX,2727.66,4899.36,692
3919,4168,MasterCard,4342.02,75.24,8843
3920,4169,MasterCard,4198.09,4950.23,9947
3921,4170,MasterCard,6448.06,524.52,9891
3922,4171,MasterCard,5392.22,4551.94,3006
3923,4172,AMEX,6466.12,2810.39,9893
3924,4173,MasterCard,4192.22,1481.11,7454
3925,4174,MasterCard,9473.42,4750.65,3698
3926,4175,MasterCard,9399.43,3017.94,7696
3927,4176,MasterCard,8002.49,4441.74,8405
3928,4177,MasterCard,9961.49,1913.7,5793
3929,4178,AMEX,2877.39,3271.24,2222
3930,4179,MasterCard,4893.58,1762.43,563
3931,4180,AMEX,6683.17,4958.58,4266
3932,4181,AMEX,4506.45,2760.18,7573
3933,4182,Visa,3050.53,3527.23,1506
3934,4184,AMEX,9510.09,3850.37,1231
3935,4185,AMEX,3074.74,2158.39,822
3936,4186,AMEX,5241.73,4508.19,7595
3937,4187,MasterCard,1199.78,2731.22,3589
3938,4188,AMEX,5840.1,1911.66,9632
3939,4189,Visa,8535.6,4121.92,3801
3940,4190,AMEX,5122.55,3013.96,2903
3941,4191,AMEX,9204.49,3925.73,3246
3942,4192,Visa,2925.67,3506.6,4929
3943,4193,MasterCard,2823.83,2369.44,1270
3944,4194,AMEX,6387.41,3285.93,9855
3945,4195,Visa,8291.91,3790.04,6609
3946,4196,MasterCard,1043.94,3489.17,9169
3947,4197,MasterCard,3282.94,1610.63,6044
3948,4198,Visa,3236.82,1974.66,496
3949,4199,Visa,5606.95,4758.09,1304
3950,4200,AMEX,6553.07,1549.21,3595
3951,4201,Visa,5884.35,4061.7,1031
3952,4202,Visa,3197.06,928.55,958
3953,4203,MasterCard,8837.35,1959.76,8002
3954,4204,Visa,7969,1691.4,2108
3955,4205,MasterCard,6722.13,3078.4,1895
3956,4206,AMEX,4348.47,4641.88,6986
3957,4207,Visa,3952.84,3614.34,723
3958,4208,Visa,7677.34,748.88,1179
3959,4209,AMEX,2107.4,3612.82,883
3960,4210,Visa,1304.63,95.19,2783
3961,4211,Visa,9711.26,3317.97,7822
3962,4212,Visa,9544.46,4392.36,2511
3963,4213,Visa,9485.03,1824.53,8836
3964,4214,Visa,5927.81,3588.03,9859
3965,4216,MasterCard,5501.71,462.02,5376
3966,4217,Visa,4240.53,1549.68,9288
3967,4218,Visa,6212.55,3408.5,4126
3968,4219,AMEX,9097.18,144.26,6781
3969,4220,Visa,5204.07,2744.45,2955
3970,4221,AMEX,8354.9,2727.16,5821
3971,4222,AMEX,5412.87,3907.07,6118
3972,4223,AMEX,9563.42,4885.05,2198
3973,4224,AMEX,5245.69,246.72,8525
3974,4225,MasterCard,7401.14,460.8,3629
3975,4226,MasterCard,5116.7,1538.35,1631
3976,4227,Visa,4626.58,2872.86,2788
3977,4228,AMEX,7737.92,95.74,747
3978,4229,MasterCard,7705.79,1455.91,4315
3979,4230,MasterCard,2955.23,599.86,3189
3980,4231,MasterCard,4683.84,3136.34,3424
3981,4232,Visa,1077.18,3565.98,3674
3982,4233,Visa,1165.86,109.91,3859
3983,4234,MasterCard,2304.31,4676.89,8639
3984,4235,Visa,7865.99,3683.87,8689
3985,4236,AMEX,1678.4,1648.42,9058
3986,4237,Visa,9465.42,3611.36,8100
3987,4238,AMEX,2741.98,2278.39,3389
3988,4239,Visa,8977.73,3390.92,1994
3989,4240,AMEX,9554.05,2109.73,5503
3990,4241,Visa,4846.64,2209.57,1192
3991,4242,Visa,5704.52,944.26,9466
3992,4243,AMEX,3886.24,4335.68,3190
3993,4244,AMEX,9095.98,4565.28,4867
3994,4245,AMEX,5589.49,1995.42,8006
3995,4246,MasterCard,9834,1935.49,2586
3996,4247,Visa,9720.5,790.82,1953
3997,4248,Visa,9569.47,1621.15,4164
3998,4250,Visa,1741.24,2082.08,7368
3999,4252,AMEX,8860.51,4271.74,3362
4000,4253,MasterCard,4191.02,1714.93,8837
4001,4254,Visa,9664.5,4942.18,956
4002,4255,Visa,9196.74,2973.39,3032
4003,4256,MasterCard,6666.72,1680.27,7531
4004,4257,AMEX,2050.36,576.07,5522
4005,4258,AMEX,9033.38,1598.73,2662
4006,4259,Visa,2105.28,742.91,7202
4007,4260,AMEX,5706.93,3832.44,3890
4008,4261,Visa,1173.1,1309.09,7355
4009,4262,AMEX,2391.22,1724.92,5618
4010,4263,AMEX,6073.59,1593.72,9538
4011,4265,Visa,2362.44,1770.13,4780
4012,4266,AMEX,2986.23,719.17,4667
4013,4267,Visa,1384.77,3129.14,2491
4014,4268,AMEX,6217.06,2537.87,7964
4015,4269,Visa,7875.26,3791.95,5874
4016,4270,MasterCard,1337.86,1278.34,171
4017,4271,Visa,4746.32,4307.99,3321
4018,4272,AMEX,5884.56,1908.58,2273
4019,4273,AMEX,5701,3115.98,5907
4020,4274,AMEX,5364.23,4955.96,8783
4021,4275,MasterCard,1860.02,3448.83,1205
4022,4276,AMEX,3239.43,2584.82,9696
4023,4277,Visa,9349.72,1347.36,439
4024,4278,Visa,2648.74,1994.25,5799
4025,4279,AMEX,8057.25,436.29,2965
4026,4281,AMEX,7672.95,1699.99,7587
4027,4282,MasterCard,7109.48,4201.91,4337
4028,4283,AMEX,9929.85,462.86,8789
4029,4284,MasterCard,2383.62,2049.81,1272
4030,4285,AMEX,3483.82,2559.35,4184
4031,4286,MasterCard,8584.07,4787.82,6363
4032,4287,MasterCard,6013.52,1874.57,8737
4033,4288,MasterCard,3965.94,4900.98,6810
4034,4289,Visa,2354.41,2489.95,5440
4035,4290,Visa,6017.69,3555.5,284
4036,4291,Visa,5343.58,461.15,9759
4037,4292,MasterCard,3217.79,3440.5,9612
4038,4293,Visa,6658.91,487.24,2828
4039,4294,Visa,7143.66,2670.5,3117
4040,4295,Visa,5988.36,1675.52,6788
4041,4296,Visa,6992.08,1610.52,564
4042,4297,AMEX,3300.11,418.61,1353
4043,4298,MasterCard,9141.14,3452.11,6785
4044,4299,AMEX,1476.89,2768.01,481
4045,4300,MasterCard,2533.52,1963.93,5967
4046,4301,AMEX,3002.55,4883.15,6561
4047,4302,Visa,9580.2,151.63,9369
4048,4303,Visa,3580.64,3234.16,4988
4049,4304,AMEX,9386.59,2372.56,5433
4050,4306,Visa,7461.64,3889.25,2931
4051,4307,Visa,3500.63,782.53,3475
4052,4308,AMEX,7329.18,1854.3,1513
4053,4309,MasterCard,8833.21,3531.23,7744
4054,4310,AMEX,6195.07,2066.6,3144
4055,4312,AMEX,4499.95,4331.35,1402
4056,4313,AMEX,6581.92,3615.76,9310
4057,4314,AMEX,3506.01,2702.51,8847
4058,4315,Visa,2336.1,3966.83,2486
4059,4316,AMEX,2459.99,4386.1,9130
4060,4317,Visa,4996.32,2016.84,2505
4061,4318,Visa,9435.64,4283.44,948
4062,4319,AMEX,3674.66,4019.48,9019
4063,4320,AMEX,1842.35,2052.89,4878
4064,4321,AMEX,5018.73,290.37,7378
4065,4323,MasterCard,2891.36,1162.88,6390
4066,4324,Visa,9204.53,4382.96,6179
4067,4325,AMEX,6784.32,3522.77,5778
4068,4326,Visa,5682.93,4949.65,7178
4069,4327,AMEX,3021.89,1037.54,9557
4070,4328,AMEX,1840.91,1445.46,4078
4071,4329,AMEX,9480.44,462.65,6670
4072,4330,Visa,5821.37,4945.33,1678
4073,4331,MasterCard,2170.56,3098.04,5994
4074,4332,Visa,5155.99,1344.75,6225
4075,4333,Visa,6532.25,2419.04,4425
4076,4334,MasterCard,7187.85,4855.8,4720
4077,4335,AMEX,1820.78,1737.14,956
4078,4336,Visa,7355.79,4041.74,1353
4079,4337,AMEX,7985.69,652.32,9144
4080,4338,AMEX,4308.51,3635.43,9562
4081,4339,MasterCard,7024.44,1909.54,6000
4082,4340,Visa,1888.16,969.34,3485
4083,4341,MasterCard,9946.04,4403.62,3278
4084,4342,Visa,1649.43,2749.46,6466
4085,4343,MasterCard,2826.78,1877.1,4576
4086,4344,AMEX,7829.31,2021.17,2710
4087,4345,MasterCard,9639.11,364.71,8329
4088,4346,AMEX,3293.19,2464.02,892
4089,4347,Visa,1886.6,3626.94,3041
4090,4348,Visa,2271.87,4115.38,8877
4091,4349,MasterCard,7149.12,4157.79,320
4092,4350,MasterCard,5591.11,4218.76,5959
4093,4351,AMEX,8948.69,4240.39,8269
4094,4352,Visa,1907.56,2344.57,7618
4095,4353,AMEX,5512.83,2165.4,1869
4096,4354,MasterCard,6512.83,554.89,7732
4097,4355,MasterCard,8763.4,1457.69,8317
4098,4356,MasterCard,5983.59,1127.45,4641
4099,4357,MasterCard,2642.81,3052.19,5384
4100,4358,Visa,8999.33,1618.97,1913
4101,4359,AMEX,8791.87,2664.49,2945
4102,4360,Visa,8858.99,1888.98,9608
4103,4361,Visa,6282.26,4450.71,8507
4104,4362,Visa,9669.91,2123.89,2748
4105,4364,MasterCard,2338.03,205.98,8340
4106,4365,AMEX,4595.28,163.99,2112
4107,4366,Visa,8424.06,3652.63,7513
4108,4367,MasterCard,9805.47,3548.32,499
4109,4368,Visa,8478.24,117.01,6344
4110,4369,Visa,4269.12,2438.64,5967
4111,4370,Visa,1088.11,247.49,6617
4112,4371,MasterCard,2603.78,833.31,1927
4113,4372,Visa,1332.82,4814,5978
4114,4373,AMEX,8396.42,1700.8,7726
4115,4374,MasterCard,3758.65,2346.72,3313
4116,4375,AMEX,7255.75,3413.18,5522
4117,4376,MasterCard,4677.19,4601.69,5271
4118,4377,Visa,3455.44,744.13,6924
4119,4378,Visa,5721.12,1134.29,3837
4120,4379,Visa,5403,2798.12,7750
4121,4380,MasterCard,8407.51,3304.63,7907
4122,4381,AMEX,7266.02,2175.54,4187
4123,4382,AMEX,3793.84,3266.29,5730
4124,4383,Visa,8255.03,57.11,7563
4125,4384,AMEX,6382.83,988.06,1502
4126,4385,AMEX,4056.2,4185.1,8734
4127,4386,AMEX,8294.43,3779.5,9603
4128,4387,Visa,4331.3,3178.58,4281
4129,4388,MasterCard,1475.66,2743.77,5863
4130,4389,Visa,8909.89,1000.88,6358
4131,4390,Visa,5001.94,1358.77,3917
4132,4391,AMEX,3903.13,4821.14,74
4133,4392,Visa,9222.05,9.25,8488
4134,4393,AMEX,3266.62,2205.9,105
4135,4394,Visa,9731.5,51.42,8085
4136,4395,Visa,1256.88,1711.83,6174
4137,4396,MasterCard,7027.39,1625.19,3879
4138,4397,AMEX,1537.14,579.22,4459
4139,4398,Visa,1817.94,347.15,9747
4140,4399,Visa,9646.9,4260.77,1352
4141,4400,MasterCard,9283.13,1620.95,5479
4142,4401,AMEX,8594.3,2798.45,3667
4143,4402,Visa,7110.65,3784.57,723
4144,4403,AMEX,5200.67,2693.8,636
4145,4404,Visa,7102.98,2186.9,4394
4146,4405,AMEX,6015.71,2445.7,7848
4147,4406,AMEX,8669.75,4177.21,330
4148,4408,MasterCard,7128.9,919.83,3778
4149,4409,Visa,2739.19,929.02,5061
4150,4410,MasterCard,6930.5,2507.15,212
4151,4411,MasterCard,5378.19,1008.74,3656
4152,4412,Visa,8001.92,3955.63,1362
4153,4413,Visa,5091.99,4368.8,5005
4154,4414,MasterCard,5480.25,806.44,9623
4155,4415,Visa,4736.06,2194.81,1346
4156,4416,Visa,9857.63,3750.73,7852
4157,4417,MasterCard,6343.44,418.36,4955
4158,4418,Visa,9202.53,2971.37,8166
4159,4419,Visa,8846.36,2750.66,9899
4160,4420,AMEX,7774.91,3885.62,7616
4161,4421,MasterCard,5540.57,4763.73,5832
4162,4422,AMEX,5846.12,2434.01,9024
4163,4423,AMEX,9408.55,1409.48,8778
4164,4424,Visa,3076.26,238.25,5655
4165,4425,MasterCard,8054.1,4104.55,421
4166,4426,MasterCard,3676.77,886.91,6042
4167,4427,Visa,1524.93,4268.33,7254
4168,4428,AMEX,4554.02,3081.2,4001
4169,4430,AMEX,2186.8,2394.79,6022
4170,4431,Visa,7724.52,3177.27,236
4171,4432,Visa,7680.31,3042.53,327
4172,4433,AMEX,7576.06,96.03,4215
4173,4434,AMEX,3888.87,2942.69,4826
4174,4435,MasterCard,5480.17,4551.02,6618
4175,4436,MasterCard,2565.04,3156.92,9968
4176,4437,Visa,4941.75,2842.19,3066
4177,4438,AMEX,9597.78,3781.28,9093
4178,4439,AMEX,3722.44,2617.12,2177
4179,4440,Visa,1440.37,3712.8,2795
4180,4441,AMEX,3811.48,868.7,5957
4181,4442,AMEX,8516.05,4600.91,354
4182,4443,AMEX,9161.27,2174.88,8969
4183,4444,Visa,1085.87,1912.99,5801
4184,4445,AMEX,5322.74,3724.65,4846
4185,4447,MasterCard,2131.22,1211.06,9863
4186,4448,Visa,1563.62,1355.25,5503
4187,4449,Visa,7822.71,3186.59,5364
4188,4450,MasterCard,6760.3,1953.49,375
4189,4451,AMEX,7490.7,2058.61,4328
4190,4452,AMEX,3446.46,3375.16,1510
4191,4453,Visa,4630.04,3089.36,9008
4192,4454,AMEX,6162.63,843.32,4323
4193,4455,MasterCard,7850.26,4406.54,5812
4194,4456,AMEX,3868.18,1641.57,252
4195,4457,AMEX,4649.25,3350.14,7650
4196,4458,MasterCard,5827.87,4617.07,1904
4197,4460,AMEX,8622.68,2457.84,1241
4198,4461,AMEX,6615.91,3375.31,7403
4199,4463,AMEX,4180.87,1766.83,2531
4200,4464,AMEX,2611.91,2956.96,5151
4201,4465,Visa,1357.65,1570.47,5620
4202,4466,AMEX,3799.61,1565.51,5696
4203,4467,MasterCard,8857.31,4006.54,8544
4204,4468,Visa,1606.29,168.49,1047
4205,4469,MasterCard,8895.8,128.73,8641
4206,4471,Visa,9597.93,3449.37,4445
4207,4472,AMEX,2977.12,1528.24,3576
