TransactionID,CustomerSK,LoanSK,CardSK,FeedbackSK,TimeSK,Transaction Amount,Account Balance After Transaction,Interest Rate,Credit Card Balance,Rewards Points,Anomaly,Isolation_Forest_Prediction,Model_Anomaly_Flag,Anomaly_Score
2900,2730,2730,2730,2730,4267,675.85,1625.92,4.34,4472.34,1595,1,1,0,0.0906272369310597
2901,2731,2731,2731,2731,4420,4366.78,-348.22,3.67,3456.23,6539,1,1,0,0.115206981246268
2902,2732,2732,2732,2732,4444,4074.96,4801.64,6.48,1734.9,80,1,1,0,0.0841349069601386
2903,2733,2733,2733,2733,4349,3493.04,5028.23,5.74,1422.26,1516,1,1,0,0.141411507458758
2904,2734,2734,2734,2734,4250,4258.91,12101.73,4.61,584.63,5134,1,1,0,0.0648286462711465
2905,2735,2735,2735,2735,4276,2669.8,7233.94,9.3,1434.42,1667,1,1,0,0.144516877496756
2907,2736,2736,2736,2736,4300,4186.99,544.38,9.99,3568.61,6099,1,1,0,0.12392162120453
2908,2737,2737,2737,2737,4348,826.35,5348.91,8.1,3631.96,34,1,1,0,0.0832609662134503
2909,2738,2738,2738,2738,4423,2016.75,4804.73,9.13,2605.2,7394,1,1,0,0.163763387181074
2910,2739,2739,2739,2739,4259,858.97,7657.55,3.54,3860.94,8410,1,1,0,0.114995920819598
2911,2740,2740,2740,2740,4553,1129.06,3838.6,1.63,1710.75,3517,1,1,0,0.16018592312736
2912,2741,2741,2741,2741,4270,2509.85,2456.31,4.77,2353.71,2029,1,1,0,0.162543931925255
2913,2742,2742,2742,2742,4391,1813.38,4308.97,3.82,241.62,4861,1,1,0,0.129317204719773
2914,2743,2743,2743,2743,4282,4549.6,2900.9,1.55,2682.98,8206,1,1,0,0.12177096479843
2915,2744,2744,2744,2744,4551,10.58,2082.3,1.64,1938.24,9023,1,1,0,0.0810013187539163
2916,2745,2745,2745,2745,4261,61.67,9560.74,2.57,332.58,9752,1,1,0,0.013233660171586
2917,2746,2746,2746,2746,4246,4602.63,5613.96,4.4,464.36,1564,1,1,0,0.0692382150684585
2918,2747,2747,2747,2747,4200,1202.7,1531.39,9.42,3287.19,3301,1,1,0,0.147812809395901
2919,2748,2748,2748,2748,4335,22.33,3629.7,6.92,3717.06,8146,1,1,0,0.0950306392192901
2920,2749,2749,2749,2749,4337,2193.71,4850.5,4.59,491.89,6479,1,1,0,0.130083137487471
2921,2750,2750,2750,2750,4397,986.29,10769.23,8.19,3874.38,6900,1,1,0,0.104357441807393
2922,2751,2751,2751,2751,4280,276.12,9058.21,6.12,4317.81,7567,1,1,0,0.073481415052725
2923,2752,2752,2752,2752,4276,2657.04,4258.99,4.76,2830.66,1669,1,1,0,0.164984383605618
2924,2753,2753,2753,2753,4298,709.49,5131.29,2.3,2443.64,3721,1,1,0,0.138585685903049
2925,2754,2754,2754,2754,4472,4186.02,10184.46,9.34,2300.32,6434,1,1,0,0.123796589186744
2926,2755,2755,2755,2755,4394,1517.79,8171.92,6.61,1483.29,7577,1,1,0,0.127183467011121
2927,2756,2756,2756,2756,4286,1116.07,1612.39,4.95,4485.65,9879,1,1,0,0.0612161354010704
2928,2757,2757,2757,2757,4454,3701.39,8536.37,4.94,4343.75,2939,1,1,0,0.117491025244215
2929,2758,2758,2758,2758,4458,4244.76,2714.97,7.89,2557.71,4790,1,1,0,0.149400991125767
2930,2759,2759,2759,2759,4453,474.57,676.53,2.62,1212.17,2610,1,1,0,0.106133092175436
2931,2760,2760,2760,2760,4303,766.34,3108.15,4.76,4551.29,6281,1,1,0,0.118231311840915
2932,2761,2761,2761,2761,4501,2378.01,3344.32,1.57,3656.84,9647,1,1,0,0.121022138216545
2934,2762,2762,2762,2762,4422,425.49,10346.27,5.74,4138.58,2275,1,1,0,0.06357404291594
2935,2763,2763,2763,2763,4286,1881.31,3726.3,4.43,944.49,7078,1,1,0,0.144507141004959
2936,2764,2764,2764,2764,4196,4489.03,4962.31,7.48,270.27,2568,1,1,0,0.0823556441865752
2937,2765,2765,2765,2765,4266,4381.65,5464.38,9.88,2526.16,2841,1,1,0,0.14030022497959
2938,2766,2766,2766,2766,4317,1563.01,8605.59,8.73,2330.41,5212,1,1,0,0.153132616274041
2939,2767,2767,2767,2767,4373,1144.88,2920.61,4.98,1606.99,2581,1,1,0,0.153422418703166
2940,2768,2768,2768,2768,4293,2918,4616.64,4.4,3616.86,3051,1,1,0,0.167913199694286
2941,2769,2769,2769,2769,4273,489.66,8200.8,6.27,3033.63,5803,1,1,0,0.132316336350061
2942,2770,2770,2770,2770,4482,1174.52,-542.65,1.82,1926.21,5678,1,1,0,0.108684897357104
2943,2771,2771,2771,2771,4253,842.12,8519.07,9.89,2440.96,3472,1,1,0,0.132490096709308
2944,2772,2772,2772,2772,4422,1046.63,-271.88,9.83,2696.75,3618,1,1,0,0.123212435454503
2945,2773,2773,2773,2773,4206,1081.92,6476.72,9.31,4703.82,2500,1,1,0,0.115919146123695
2946,2774,2774,2774,2774,4282,3141.15,-2357.36,6.96,2589.04,61,1,1,0,0.0426388280076574
2947,2775,2775,2775,2775,4466,2445.68,11076.33,5.53,3272.53,9516,1,1,0,0.0907375266265195
2948,2776,2776,2776,2776,4267,4312.84,6442.16,7.36,4550.13,1296,1,1,0,0.0832610456677966
2949,2777,2777,2777,2777,4550,3680.73,716.57,3.83,3583.82,3540,1,1,0,0.145379364217691
2950,2778,2778,2778,2778,4300,2499.28,6833.67,8.67,2721.98,6591,1,1,0,0.160014609816725
2951,2779,2779,2779,2779,4531,1544.03,9485.5,2.21,2008.22,4160,1,1,0,0.146642336856947
2952,2780,2780,2780,2780,4497,4161.49,3717.68,8.23,561.17,9704,1,1,0,0.0752399448007607
2953,2781,2781,2781,2781,4266,406.89,8063.86,8.81,3930.01,2703,1,1,0,0.0901302663029729
2954,2782,2782,2782,2782,4423,3408.19,2329.22,2.53,3935.94,2047,1,1,0,0.133075199681392
2955,2783,2783,2783,2783,4284,573.89,10093.05,5.31,4859.67,8682,1,1,0,0.0425620296791623
2956,2784,2784,2784,2784,4457,2668.65,11001.84,9.02,2556.87,1691,1,1,0,0.106131460567133
2957,2785,2785,2785,2785,4541,4509.06,8967.91,9.63,3509.41,3546,1,1,0,0.125696170029635
2958,2786,2786,2786,2786,4235,1197.96,6253.34,8.3,4889.58,3012,1,1,0,0.110928085350984
2959,2787,2787,2787,2787,4515,401.87,9579.39,9.47,3061.15,9631,1,1,0,0.0682169047424316
2960,2788,2788,2788,2788,4404,1704.1,7018.8,9.43,4122.8,696,1,1,0,0.108448492721317
2961,2789,2789,2789,2789,4516,2396.5,-2284.39,9.82,2053.62,8075,1,1,0,0.086129427592296
2962,2790,2790,2790,2790,4465,3626.8,11031.87,4.72,932.05,4378,1,1,0,0.0997718352297651
2963,2791,2791,2791,2791,4257,158.37,9147.4,3.58,4214.98,7215,1,1,0,0.0627233658289481
2964,2792,2792,2792,2792,4530,663.11,2681.64,6.7,2151.97,2578,1,1,0,0.134380708645758
2965,2793,2793,2793,2793,4489,2059.56,11836.73,2.7,3719.35,4013,1,1,0,0.114261016161183
2966,2794,2794,2794,2794,4475,484.16,3588.7,6.01,2629.65,9044,1,1,0,0.11154807580531
2968,2795,2795,2795,2795,4316,2559.83,-867.2,8.26,257.59,4651,1,1,0,0.0944406317142742
2969,2796,2796,2796,2796,4422,1890.9,-834.61,4.26,3845.03,3203,1,1,0,0.112896666275648
2971,2797,2797,2797,2797,4203,3234.01,9301.49,9.13,1954.64,9432,1,1,0,0.0974535703536601
2972,2798,2798,2798,2798,4291,2583.96,1148.32,4.8,1747.73,17,1,1,0,0.0955190533119303
2973,2799,2799,2799,2799,4340,1213.26,7318.69,6.15,3470.78,4706,1,1,0,0.150511416512539
2974,2800,2800,2800,2800,4514,1272.86,5280.1,8.09,3566.19,9090,1,1,0,0.124626277892936
2975,2801,2801,2801,2801,4369,1817.71,6877.32,3.25,4076.66,8669,1,1,0,0.125705572741008
2977,2802,2802,2802,2802,4402,4081.86,1894.19,7.14,4537.74,983,1,1,0,0.084240770081561
2978,2803,2803,2803,2803,4222,968.45,7470.07,4.33,1206.67,1027,1,1,0,0.103010091351213
2979,2804,2804,2804,2804,4198,4088.88,4463.16,4.43,2475.27,9672,1,1,0,0.0978930547993189
2981,2805,2805,2805,2805,4453,1009.47,991.35,4.67,1246.77,2577,1,1,0,0.124584632070968
2982,2806,2806,2806,2806,4392,981.97,651.92,9.58,3627.34,3678,1,1,0,0.126413266786409
2983,2807,2807,2807,2807,4452,2322.52,6880.37,1.96,1570.28,5788,1,1,0,0.163669416779665
2984,2808,2808,2808,2808,4338,3837.98,-1113.87,4.09,2282.33,9302,1,1,0,0.0836268613558221
2985,2809,2809,2809,2809,4281,2857.87,5396.55,7.24,2689.76,8897,1,1,0,0.151352517063327
2986,2810,2810,2810,2810,4242,2328.59,4073.26,2.13,3997.66,2130,1,1,0,0.15428990045175
2987,2811,2811,2811,2811,4204,99.9,5421.7,4.48,3098.98,5755,1,1,0,0.117331508361929
2988,2812,2812,2812,2812,4241,2822.17,3980.11,8.67,5.05,6548,1,1,0,0.087570675222998
2989,2813,2813,2813,2813,4389,3376.78,10170.78,7.86,1682.64,5214,1,1,0,0.131788839395733
2990,2814,2814,2814,2814,4226,499.38,2185.04,3.54,1729.32,686,1,1,0,0.0870094083691414
2991,2815,2815,2815,2815,4536,4781.32,-3742.94,4.21,2451.28,9673,1,1,0,0.0189836096359695
2992,2816,2816,2816,2816,4268,466.79,3637.86,5.55,4535.08,2392,1,1,0,0.101732651381206
2993,2817,2817,2817,2817,4506,3456.48,1627.52,7.58,4565.53,2448,1,1,0,0.115218957618845
2994,2818,2818,2818,2818,4339,2627.53,3535.63,2.37,2299.22,5306,1,1,0,0.173734147563592
2995,2819,2819,2819,2819,4225,4422.1,-1643.16,5.75,3628.28,7690,1,1,0,0.0928096981188085
2996,2820,2820,2820,2820,4283,2076.33,-163.06,1.66,1768.64,1284,1,1,0,0.118299006122545
2997,2821,2821,2821,2821,4542,2547.63,5883.97,4.58,1437.49,8111,1,1,0,0.148839233839912
2998,2822,2822,2822,2822,4380,2769.09,11362.56,2.72,2313.16,2264,1,1,0,0.108295022621485
2999,2823,2823,2823,2823,4355,4375.49,7247.06,3.78,4231.66,5787,1,1,0,0.113323218213143
3000,2824,2824,2824,2824,4229,4000.24,9645.36,3.98,2605.47,8312,1,1,0,0.115990452712555
3001,2825,2825,2825,2825,4253,1407.75,5862.03,7.93,2361.88,4184,1,1,0,0.170838706362658
3002,2826,2826,2826,2826,4373,4776.73,6282.21,3.39,788.39,1531,1,1,0,0.0729823012883678
3003,2827,2827,2827,2827,4459,3767.82,13179.62,6.97,3713.65,2481,1,1,0,0.075142666036476
3004,2828,2828,2828,2828,4319,70.1,266.95,5.8,1811.03,4640,1,1,0,0.0914708247798499
3005,2829,2829,2829,2829,4428,926.89,2883.9,8.24,3776.64,5147,1,1,0,0.143812367676734
3006,2830,2830,2830,2830,4464,4280.47,7801.56,3.89,4852.51,250,1,1,0,0.0462940622297334
3007,2831,2831,2831,2831,4267,3232.86,5346.11,9.95,454.27,7068,1,1,0,0.1221896399362
3008,2832,2832,2832,2832,4516,1298.06,6609.61,3.66,4311.03,6440,1,1,0,0.138867178929762
3009,2833,2833,2833,2833,4314,865.4,6706.25,6.22,835.04,4996,1,1,0,0.137837705597325
3011,2834,2834,2834,2834,4478,1597.35,1877.67,5.84,3636.31,2236,1,1,0,0.150416291569199
3012,2835,2835,2835,2835,4316,4493.66,4917.7,8.73,2109.49,5289,1,1,0,0.141758393091214
3013,2836,2836,2836,2836,4405,1766.71,2131.9,2.02,2280.48,2700,1,1,0,0.165639998122786
3014,2837,2837,2837,2837,4305,3306.9,4406.09,6.38,1455.03,3706,1,1,0,0.153191797826838
3015,2838,2838,2838,2838,4506,566.71,8696.27,5.56,3495.8,8093,1,1,0,0.10056663745013
3016,2839,2839,2839,2839,4295,2661.68,6794.33,4.75,4484.4,3809,1,1,0,0.142523521682351
3017,2840,2840,2840,2840,4402,1720.94,3235.71,4.12,2914.17,9541,1,1,0,0.12502639156916
3018,2841,2841,2841,2841,4233,811,4995.96,2.38,1469.32,6308,1,1,0,0.142050485570286
3019,2842,2842,2842,2842,4254,3990.92,13026.04,6.85,3585.93,4959,1,1,0,0.0931609261387687
3020,2843,2843,2843,2843,4274,4079.54,4469.46,2.06,1268.91,6060,1,1,0,0.131154793117786
3021,2844,2844,2844,2844,4246,1538.29,10171.61,8.46,1328.81,7868,1,1,0,0.110883212688559
3022,2845,2845,2845,2845,4421,3272.29,508.39,5.03,3189.42,6673,1,1,0,0.143253327848019
3023,2846,2846,2846,2846,4469,1976.42,10298.84,6.45,474.26,5166,1,1,0,0.0938921443344928
3024,2847,2847,2847,2847,4291,231.94,1018.11,1.7,1979.78,2529,1,1,0,0.104851464858059
3025,2848,2848,2848,2848,4361,2144.61,7065.56,1.84,1841.65,210,1,1,0,0.113628777639742
3027,2849,2849,2849,2849,4195,1502.19,1956.59,8.02,4590.13,5947,1,1,0,0.12453518182234
3028,2850,2850,2850,2850,4223,4744.99,1465.4,5.37,4688.48,1033,1,1,0,0.0464686155866161
3029,2851,2851,2851,2851,4216,2794.64,-1940.46,3.8,1986.54,7745,1,1,0,0.0945609213181423
3030,2852,2852,2852,2852,4207,1863.63,-574.05,8.65,1847.17,4600,1,1,0,0.128192039595833
3031,2853,2853,2853,2853,4194,3677.75,-2768.47,2.73,608.03,6068,1,1,0,0.0768206401641245
3032,2854,2854,2854,2854,4307,1711.19,8041.78,3.34,2812.67,1984,1,1,0,0.147742427542535
3034,2855,2855,2855,2855,4402,51.22,2821.81,1.24,4214.3,7814,1,1,0,0.0888802009457683
3035,2856,2856,2856,2856,4444,1516.83,5037.95,2.98,3665.54,6582,1,1,0,0.153944365953663
3036,2857,2857,2857,2857,4233,788.36,9039.85,5.69,616.03,9278,1,1,0,0.0568452562084099
3037,2858,2858,2858,2858,4543,1768.79,4352.42,9.24,1072.84,6334,1,1,0,0.154944419259599
3038,2859,2859,2859,2859,4282,3850.61,5916.76,3.39,590.54,2120,1,1,0,0.10648597484814
3039,2860,2860,2860,2860,4436,1552.16,4995.47,2.92,678.42,6081,1,1,0,0.147745981460488
3040,2861,2861,2861,2861,4450,2802.64,1970.21,9.77,334.54,7043,1,1,0,0.120899991661265
3042,2862,2862,2862,2862,4440,3494.48,3354.32,1.56,3029.33,4134,1,1,0,0.165431311622016
3043,2863,2863,2863,2863,4431,2813.17,5032.43,3.49,4815.5,4832,1,1,0,0.130782504826513
3044,2864,2864,2864,2864,4537,4336.61,700.2,5.8,2121.6,9150,1,1,0,0.0963966088113846
3045,2865,2865,2865,2865,4323,1659.91,8102.09,1.65,4759.26,4816,1,1,0,0.116684741265831
3046,2866,2866,2866,2866,4264,997.25,7646.68,7.23,475.16,8520,1,1,0,0.100073670090234
3047,2867,2867,2867,2867,4484,3738.38,5737.23,5.7,816.22,5540,1,1,0,0.136005310334202
3048,2868,2868,2868,2868,4429,303.38,1576.5,7.39,2009.82,1162,1,1,0,0.0867744397932959
3049,2869,2869,2869,2869,4325,2126.67,10427.78,4.08,1968.24,8137,1,1,0,0.104675874313631
3050,2870,2870,2870,2870,4416,1442.51,3511.57,4.78,86.39,9326,1,1,0,0.0605855634169699
3051,2871,2871,2871,2871,4273,4856.91,-274.3,9.35,296.14,4162,1,1,0,0.0565821357281255
3053,2872,2872,2872,2872,4432,3320.51,3565.67,1.36,1567.46,7634,1,1,0,0.143279396829003
3054,2873,2873,2873,2873,4275,1349.74,7416.76,9.84,1429.7,2087,1,1,0,0.140326757545866
3056,2874,2874,2874,2874,4258,910.15,3848.68,8.99,993.36,9504,1,1,0,0.0961867407716455
3058,2875,2875,2875,2875,4475,2232.4,5851.14,5.39,253.72,6220,1,1,0,0.131499611290328
3059,2876,2876,2876,2876,4340,2142.1,1515.64,7.35,2489.47,5195,1,1,0,0.158500304930768
3060,2877,2877,2877,2877,4365,3509.47,10162.77,1.95,3740.54,6134,1,1,0,0.132138833202858
3061,2878,2878,2878,2878,4387,475.65,2759.62,7.87,4613.75,3260,1,1,0,0.109051929141848
3062,2879,2879,2879,2879,4231,2737.99,1641.65,8.05,4476.17,8546,1,1,0,0.109361192421879
3063,2880,2880,2880,2880,4218,1107.65,4293.52,1.46,3235.17,1598,1,1,0,0.139725386678368
3064,2881,2881,2881,2881,4274,794.04,6849.92,5.48,4911.95,3331,1,1,0,0.0943071442325555
3065,2882,2882,2882,2882,4516,4388.6,3948.88,9.53,1832.43,7280,1,1,0,0.12449157947811
3066,2883,2883,2883,2883,4418,4986.46,-495.35,9.56,3465.71,9264,1,1,0,0.0480122359334305
3067,2884,2884,2884,2884,4362,4856.27,-2449.17,9.86,4946.09,4999,1,1,0,0.0180526338925581
3068,2885,2885,2885,2885,4230,4107.59,5728.72,6.91,3473.79,8347,1,1,0,0.12131386039319
3069,2886,2886,2886,2886,4390,4600.65,8074.05,2.27,1295.47,795,1,1,0,0.0724508661304019
3070,2887,2887,2887,2887,4508,4621.82,3415.84,4.72,4063.54,564,1,1,0,0.0757359132119749
3071,2888,2888,2888,2888,4289,890.04,1922.38,7.54,1751.5,1213,1,1,0,0.117157488152946
3072,2889,2889,2889,2889,4540,437.64,132.81,3.55,1410.14,2141,1,1,0,0.0962896039554322
3073,2890,2890,2890,2890,4409,642.66,6328.99,8.29,4137.14,6358,1,1,0,0.121965096347425
3074,2891,2891,2891,2891,4336,821.4,1254.17,8.75,2005.53,3581,1,1,0,0.134909577440298
3075,2892,2892,2892,2892,4254,4114.01,4746.75,7.87,3227.78,9653,1,1,0,0.10392168605671
3076,2893,2893,2893,2893,4282,4706.96,11519.76,4.08,4339.47,8089,1,1,0,0.0691501017468119
3077,2894,2894,2894,2894,4391,1765.68,877.09,7.67,763.41,5292,1,1,0,0.137666861394145
3078,2895,2895,2895,2895,4481,181.47,4562.54,1.65,3074.72,2057,1,1,0,0.119120066748972
3079,2896,2896,2896,2896,4399,1544.33,5873.92,4.02,898.88,7658,1,1,0,0.128810719079592
3081,2897,2897,2897,2897,4489,4715.1,13472.19,8.15,2453.32,5391,1,1,0,0.0538290774889993
3082,2898,2898,2898,2898,4452,2253.97,3042.33,3.87,4365.85,4870,1,1,0,0.149070211750489
3083,2899,2899,2899,2899,4227,1686.98,2590.28,9.64,4504.2,6012,1,1,0,0.134176900475688
3084,2900,2900,2900,2900,4294,3269.58,9287.04,3.46,3852.27,9917,1,1,0,0.0722779199877438
3085,2901,2901,2901,2901,4440,1063.52,6078.83,6.94,3143.34,8918,1,1,0,0.138446489338668
3086,2902,2902,2902,2902,4443,3831.41,-831.33,8.91,1414.94,9263,1,1,0,0.0891671817892525
3087,2903,2903,2903,2903,4467,2076.03,7688.08,5.96,2439.17,7570,1,1,0,0.147978438663217
3088,2904,2904,2904,2904,4426,4886.58,12374.62,4.71,772.91,4843,1,1,0,0.0395785190665778
3089,2905,2905,2905,2905,4392,4671.25,2233.19,2.9,39.85,2348,1,1,0,0.0444585080109231
3090,2906,2906,2906,2906,4243,3330.19,5225.35,2.77,2835.27,9284,1,1,0,0.133634592335135
3091,2907,2907,2907,2907,4400,3243.43,-332.51,2.43,1310.78,9840,1,1,0,0.0765851053122877
3092,2908,2908,2908,2908,4195,624.52,6714.2,4.99,1397.12,3904,1,1,0,0.136361068072266
3094,2909,2909,2909,2909,4553,4311.03,13628.53,8.55,387.59,8837,1,1,0,0.0104442839822488
3095,2910,2910,2910,2910,4474,1821.29,5186.21,2.96,1243.8,6067,1,1,0,0.171493696089427
3096,2911,2911,2911,2911,4232,2126.39,2118.12,7.8,1172.82,7281,1,1,0,0.138137169827004
3097,2912,2912,2912,2912,4384,4200.72,2740.95,7.25,2063.42,1525,1,1,0,0.127020527986262
3098,2913,2913,2913,2913,4437,2140.36,-1355.52,6.71,380.92,212,1,1,0,0.0407798851937752
3099,2914,2914,2914,2914,4554,4251.56,1789.26,4.05,2320.33,777,1,1,0,0.103631347087315
3100,2915,2915,2915,2915,4507,356.45,9313.24,3.86,275.8,9061,1,1,0,0.0340111943511247
3101,2916,2916,2916,2916,4458,3458.47,2947.3,7.83,978.95,9969,1,1,0,0.0870683010340808
3102,2917,2917,2917,2917,4381,324.42,499.07,3.47,4216.33,7755,1,1,0,0.0896272775684476
3103,2918,2918,2918,2918,4236,3952.16,3023.58,3.97,318.91,5904,1,1,0,0.101416768435318
3104,2919,2919,2919,2919,4377,2765.57,4526.23,9.69,523.74,7864,1,1,0,0.124603435099539
3105,2920,2920,2920,2920,4460,2783.8,2674.37,9.99,2921.73,4642,1,1,0,0.175514840344398
3106,2921,2921,2921,2921,4450,1889.67,10068.94,1.02,1314.37,4447,1,1,0,0.130390503287609
3107,2922,2922,2922,2922,4258,4517.65,-2414.97,7.18,3866.99,7048,1,1,0,0.0701545679764505
3108,2923,2923,2923,2923,4447,2550.38,1598.51,5.82,2136.3,5103,1,1,0,0.165309322666397
3110,2924,2924,2924,2924,4483,4122.41,10198.94,3.48,552.87,2268,1,1,0,0.0794220342515961
3111,2925,2925,2925,2925,4431,4741.19,5203.03,5.56,3487.05,4714,1,1,0,0.104189406634227
3112,2926,2926,2926,2926,4283,1219.03,-433.31,5.11,4733.58,3472,1,1,0,0.0813616575068288
3113,2927,2927,2927,2927,4371,3030.27,5548.95,4.61,4803.23,1031,1,1,0,0.0974978189964901
3114,2928,2928,2928,2928,4484,2946.97,-875.63,8.65,3246.69,1420,1,1,0,0.111559115188218
3115,2929,2929,2929,2929,4442,3052,12818.28,3.44,412.43,6584,1,1,0,0.0631699968776593
3116,2930,2930,2930,2930,4209,2825.53,11531.23,6.38,4293.61,919,1,1,0,0.0551832943290647
3117,2931,2931,2931,2931,4439,509.88,908.04,8.78,4966.7,9200,1,1,0,0.028151643049636
3118,2932,2932,2932,2932,4474,2068.31,5670.97,9.81,673.06,2027,1,1,0,0.14382495147849
3119,2933,2933,2933,2933,4206,4928.72,5549.43,6.42,4145.39,550,1,1,0,0.0504820765743182
3120,2934,2934,2934,2934,4240,450.14,5912.28,5.68,777.81,4719,1,1,0,0.116590207543917
3121,2935,2935,2935,2935,4325,3351.48,27.35,8.56,2237.28,5929,1,1,0,0.139400911848272
3122,2936,2936,2936,2936,4338,4472.55,-1822.66,2.7,4623.78,2117,1,1,0,0.0610763506301398
3123,2937,2937,2937,2937,4340,1011.28,4267.58,6.67,4660.41,8761,1,1,0,0.101275899386437
3124,2938,2938,2938,2938,4304,4014.07,11990.03,1.58,2763.12,6155,1,1,0,0.115588218086171
3125,2939,2939,2939,2939,4536,1216.46,5315.24,6.94,4681.96,2591,1,1,0,0.127321818680501
3126,2940,2940,2940,2940,4451,161.59,7760.33,8.16,188.85,5296,1,1,0,0.0744376192514253
3127,2941,2941,2941,2941,4369,2610.45,7127.16,1.57,3430.86,7938,1,1,0,0.147065495343033
3128,2942,2942,2942,2942,4325,3557.26,5781.03,8.64,2141.3,5641,1,1,0,0.174433326668691
3129,2943,2943,2943,2943,4288,992.74,3524.7,2.11,2769.15,3343,1,1,0,0.156119642108412
3130,2944,2944,2944,2944,4514,361.44,5065.3,2.58,967.68,4658,1,1,0,0.117929760178532
3131,2945,2945,2945,2945,4478,2771.76,1897.88,8.53,1008.87,5134,1,1,0,0.157905854138483
3132,2946,2946,2946,2946,4379,747.13,3562.94,2.12,3646.94,3365,1,1,0,0.142522497392345
3133,2947,2947,2947,2947,4380,929.73,1002.78,7.06,3840.26,7983,1,1,0,0.111310107089611
3135,2948,2948,2948,2948,4349,3064.41,-19.3,3.24,1728.3,3304,1,1,0,0.146376473848849
3136,2949,2949,2949,2949,4500,4735.4,11818.56,6.85,3530.35,1824,1,1,0,0.0520520539541765
3137,2950,2950,2950,2950,4478,1623.84,5096.71,1.96,2589.79,7776,1,1,0,0.153250696384089
3138,2951,2951,2951,2951,4355,1079.81,8619.66,6.17,3505.35,290,1,1,0,0.0853424688116274
3139,2952,2952,2952,2952,4447,3282.14,13166.1,9.32,1076.75,8849,1,1,0,0.0490293014385057
3140,2953,2953,2953,2953,4425,4860.27,3408.18,8.66,2459.45,5256,1,1,0,0.10445282484959
3141,2954,2954,2954,2954,4398,2771.86,8628.45,8.66,628.98,7535,1,1,0,0.105829045620073
3142,2955,2955,2955,2955,4418,1476.14,6942.61,3.73,4811.75,3597,1,1,0,0.126948821468473
3143,2956,2956,2956,2956,4255,4553.24,-1196.52,7.31,4968.18,6868,1,1,0,0.0449585976411009
3145,2957,2957,2957,2957,4204,1071.52,1954.23,9.11,1981.42,5793,1,1,0,0.153712389868959
3146,2958,2958,2958,2958,4506,4748.58,-40.65,3.38,2139.31,7993,1,1,0,0.0861061088661821
3147,2959,2959,2959,2959,4348,1372.32,8417.69,7.85,932.69,576,1,1,0,0.0945400018739833
3148,2960,2960,2960,2960,4434,4493.43,7037.52,3.09,1040.41,2963,1,1,0,0.110356756965027
3149,2961,2961,2961,2961,4440,3076.79,1091.64,1.25,4874.86,6343,1,1,0,0.0961666849714571
3150,2962,2962,2962,2962,4355,2518.21,3931.84,5.34,1695.33,5436,1,1,0,0.170386888339548
3151,2963,2963,2963,2963,4346,1669.51,5245.04,7.89,4351.53,2611,1,1,0,0.152655545199414
3152,2964,2964,2964,2964,4395,603.07,-467.14,2.93,38.26,8139,1,1,0,0.0176126995258185
3153,2965,2965,2965,2965,4310,1231.61,2790.94,1.44,2981.48,111,1,1,0,0.110129689402426
3154,2966,2966,2966,2966,4360,1661.73,6404.22,4.36,1138.73,3504,1,1,0,0.156744312213828
3155,2967,2967,2967,2967,4311,1450.8,10896,2.83,2850.2,7922,1,1,0,0.113879410599588
3156,2968,2968,2968,2968,4468,375.9,3199.3,4.44,3350.01,4453,1,1,0,0.133938762300068
3157,2969,2969,2969,2969,4214,2903.11,6321.18,9.29,4065.79,6774,1,1,0,0.142272819677667
3158,2970,2970,2970,2970,4345,2381.15,11065.92,7.7,1226.31,6699,1,1,0,0.111282264952195
3159,2971,2971,2971,2971,4288,541.25,4667.82,4.36,3194.24,8364,1,1,0,0.118598563628863
3160,2972,2972,2972,2972,4539,2324.63,2470.94,3.93,20.54,3053,1,1,0,0.0916493253313537
3161,2973,2973,2973,2973,4408,404.03,8060.24,9.29,4996.27,6216,1,1,0,0.0586875475039453
3162,2974,2974,2974,2974,4389,4658.33,-1719.28,9,2092.03,1474,1,1,0,0.072968705845205
3163,2975,2975,2975,2975,4272,1302.8,6280.48,6.44,992.34,9402,1,1,0,0.100573552864772
3164,2976,2976,2976,2976,4554,3626.87,2131.12,4.22,3222.6,6695,1,1,0,0.151696243043588
3165,2977,2977,2977,2977,4553,1263.73,3558.21,8.13,2670.48,6979,1,1,0,0.152778609685271
3166,2978,2978,2978,2978,4465,2377.82,8895.12,6.97,15.9,411,1,1,0,0.0270390200293698
3167,2979,2979,2979,2979,4411,4667,3004.92,6.08,2009.24,932,1,1,0,0.0890466709855853
3169,2980,2980,2980,2980,4325,3896.61,3607.7,2.21,1295.98,5967,1,1,0,0.143025342184507
3170,2981,2981,2981,2981,4251,3953.05,8062.27,9.37,4800.35,2679,1,1,0,0.0957507957730603
3172,2982,2982,2982,2982,4320,3715.75,6189.85,4.19,1854.26,8135,1,1,0,0.135574071979569
3173,2983,2983,2983,2983,4448,4485.31,12286.07,9.52,2005.52,9618,1,1,0,0.0501175879099263
3174,2984,2984,2984,2984,4500,1757.67,9278.73,8.16,2262.15,4324,1,1,0,0.140369432290576
3175,2985,2985,2985,2985,4395,2635.38,2706.1,9.47,3185.76,3019,1,1,0,0.170485870485895
3176,2986,2986,2986,2986,4352,3235.61,6803.96,9.26,1638.91,4174,1,1,0,0.155077629903431
3177,2987,2987,2987,2987,4489,997,3516.02,2.81,5.29,5306,1,1,0,0.0807405952961208
